city_ascii,state_id,id
Adell,WI,1840100941
Wausaukee,WI,1840102281
Phillips,WI,1840101907
Goodman,WI,1840116671
Jefferson,WI,1840101518
Spring Valley,WI,1840102146
White Lake,WI,1840102778
Verona,WI,1840102249
Fox Lake,WI,1840101371
Valders,WI,1840102241
Wauzeka,WI,1840102284
Hurley,WI,1840101494
Madison,WI,1840102819
West Allis,WI,1840102297
Maine,WI,1840102825
Hustler,WI,1840101498
Amery,WI,1840100962
Caroline,WI,1840116430
Reeseville,WI,1840101986
Iron River,WI,1840116686
Bagley,WI,1840101001
Gratiot,WI,1840101420
Osceola,WI,1840101876
Neopit,WI,1840110471
New Glarus,WI,1840101794
Stanley,WI,1840102152
Stetsonville,WI,1840102157
Montello,WI,1840101747
Prentice,WI,1840101963
Mondovi,WI,1840101741
Herbster,WI,1840116680
Clayton,WI,1840101179
Como,WI,1840110645
Brown Deer,WI,1840101106
Woodruff,WI,1840116742
Boaz,WI,1840101073
Marquette,WI,1840101681
Endeavor,WI,1840101325
Mauston,WI,1840101693
Oliver,WI,1840101865
Howard,WI,1840101490
Port Edwards,WI,1840101945
Fox Crossing,WI,1840118772
Westboro,WI,1840116738
Gays Mills,WI,1840101393
Sobieski,WI,1840116725
Spooner,WI,1840102137
Elderon,WI,1840101307
Big Bend,WI,1840101044
Lannon,WI,1840101589
Glen Flora,WI,1840101408
Eureka,WI,1840116666
Poplar,WI,1840101941
Sturgeon Bay,WI,1840102173
Tainter Lake,WI,1840110571
Abbotsford,WI,1840100934
Harrison,WI,1840118740
Darien,WI,1840101241
Glidden,WI,1840116670
Sheldon,WI,1840102093
Kimberly,WI,1840101545
Greenbush,WI,1840116676
Iola,WI,1840101505
Yuba,WI,1840102360
North Fond du Lac,WI,1840101824
Allouez,WI,1840100954
Dunbar,WI,1840116660
Auburndale,WI,1840100991
Soldiers Grove,WI,1840102121
La Farge,WI,1840101566
McFarland,WI,1840101699
Waumandee,WI,1840116737
Potosi,WI,1840101953
Fall River,WI,1840101346
Cambridge,WI,1840101135
Gresham,WI,1840102784
Zoar,WI,1840110698
Wrightstown,WI,1840102352
Two Rivers,WI,1840102229
Somerset,WI,1840102812
Delavan Lake,WI,1840110655
Clintonville,WI,1840101186
Stoddard,WI,1840102167
Benton,WI,1840101038
Wisconsin Dells,WI,1840102339
Rhinelander,WI,1840101996
Redgranite,WI,1840101983
Taylor,WI,1840102194
Sextonville,WI,1840116724
Rock Springs,WI,1840102021
Angelica,WI,1840116428
Franks Field,WI,1840116434
Coloma,WI,1840101199
Fond du Lac,WI,1840101362
Dousman,WI,1840101269
Thorp,WI,1840102202
Cameron,WI,1840101136
Rib Lake,WI,1840101998
Richland Center,WI,1840102719
Somers,WI,1840102123
Osseo,WI,1840101879
Frederic,WI,1840101380
Oakfield,WI,1840101848
Alma,WI,1840100955
Cable,WI,1840116645
Potter Lake,WI,1840110518
Bangor,WI,1840101005
Kenosha,WI,1840101538
Marion,WI,1840101678
Kiel,WI,1840101543
Dickeyville,WI,1840101260
Dalton,WI,1840116653
Augusta,WI,1840100992
Boyceville,WI,1840101080
Blanchardville,WI,1840101062
Merrillan,WI,1840101714
Milltown,WI,1840101730
Random Lake,WI,1840101974
Racine,WI,1840101970
Prairie Farm,WI,1840101961
Pleasant Prairie,WI,1840101930
Arena,WI,1840100976
Conrath,WI,1840101207
Blue Mounds,WI,1840101069
West Milwaukee,WI,1840102305
Luck,WI,1840101641
Cataract,WI,1840116646
Florence,WI,1840116667
Keshena,WI,1840110400
Chain O' Lakes,WI,1840116431
Linden,WI,1840101610
North Hudson,WI,1840102809
Genoa City,WI,1840101397
Withee,WI,1840102341
Avoca,WI,1840100998
Rosendale,WI,1840102038
Egg Harbor,WI,1840101304
Eden,WI,1840101297
Lynxville,WI,1840101653
Forest Junction,WI,1840116433
Niagara,WI,1840101808
Sayner,WI,1840116723
Solon Springs,WI,1840102122
Boulder Junction,WI,1840116642
Brice Prairie,WI,1840110611
Jump River,WI,1840116689
Kellnersville,WI,1840101533
Navarino,WI,1840116439
Kewaskum,WI,1840101540
Argyle,WI,1840100977
Chaseburg,WI,1840101167
Darlington,WI,1840101242
Milwaukee,WI,1840102706
Mount Horeb,WI,1840101762
Hortonville,WI,1840101489
Lake Mills,WI,1840101578
Edmund,WI,1840116662
Lowell,WI,1840101638
Oxford,WI,1840101884
St. Francis,WI,1840102058
Elkhart Lake,WI,1840102822
Star Prairie,WI,1840102814
Genoa,WI,1840101396
Friendship,WI,1840101386
Medford,WI,1840101701
Pardeeville,WI,1840101888
Randolph,WI,1840101973
Forestville,WI,1840101366
Beaver Dam,WI,1840101023
Kieler,WI,1840116690
Elcho,WI,1840116663
Belleville,WI,1840101031
Post Lake,WI,1840116719
Little Sturgeon,WI,1840116704
Ellison Bay,WI,1840116664
Mount Pleasant,WI,1840108480
Hebron,WI,1840110375
Arlington,WI,1840100979
King,WI,1840116436
Knapp,WI,1840101550
Prescott,WI,1840101964
Dane,WI,1840101239
Lake Sherwood,WI,1840116696
Buffalo City,WI,1840101117
Delafield,WI,1840101252
Millston,WI,1840116708
Mountain,WI,1840116710
Wilson,WI,1840102817
Rochester,WI,1840102018
Glenwood City,WI,1840102799
Readstown,WI,1840101980
Sherwood,WI,1840102101
Waupaca,WI,1840102278
Brooklyn,WI,1840101101
Waubeka,WI,1840116449
Green Lake,WI,1840101424
Radisson,WI,1840101971
Ogema,WI,1840116712
Cazenovia,WI,1840101153
Mount Calvary,WI,1840101760
Mosinee,WI,1840101758
Downsville,WI,1840116658
Tunnel City,WI,1840102223
Hazel Green,WI,1840101453
Colby,WI,1840101193
Ingram,WI,1840101502
Newald,WI,1840116711
Strum,WI,1840102172
Lake Ivanhoe,WI,1840116694
Lyndon Station,WI,1840101651
Winneconne,WI,1840102336
Baldwin,WI,1840102791
Diamond Bluff,WI,1840116656
Grand Marsh,WI,1840116674
Pembine,WI,1840116714
Union Grove,WI,1840102234
Hales Corners,WI,1840101433
Winchester,WI,1840116740
Oostburg,WI,1840101870
Ixonia,WI,1840110395
Necedah,WI,1840101777
Newburg,WI,1840101803
Friesland,WI,1840101387
Shorewood,WI,1840102106
Dorchester,WI,1840101265
Wheeler,WI,1840102314
Park Falls,WI,1840101891
Brillion,WI,1840101095
Manawa,WI,1840101659
Weyerhaeuser,WI,1840102830
Steuben,WI,1840102158
Crandon,WI,1840102738
Haugen,WI,1840101447
Pound,WI,1840101955
Horicon,WI,1840101487
Owen,WI,1840102366
Belmont,WI,1840101034
Rio,WI,1840102009
Algoma,WI,1840100951
Monroe,WI,1840101744
Albany,WI,1840100947
Eland,WI,1840101306
Brule,WI,1840116643
Viola,WI,1840102257
Luxemburg,WI,1840101647
Hollandale,WI,1840101479
Blair,WI,1840101061
Monticello,WI,1840102787
Williams Bay,WI,1840102326
Sheboygan,WI,1840102090
Rudolph,WI,1840102049
Rib Mountain,WI,1840110529
St. Croix Falls,WI,1840102057
Stevens Point,WI,1840102160
Sparta,WI,1840102131
Plainfield,WI,1840101927
Fremont,WI,1840101383
Tomah,WI,1840102209
Waukesha,WI,1840102276
Adams,WI,1840100938
Dyckesville,WI,1840116661
La Crosse,WI,1840101563
Trempealeau,WI,1840102217
Brookfield,WI,1840101100
Suring,WI,1840102774
Hilbert,WI,1840101468
Viroqua,WI,1840102258
Clinton,WI,1840101185
Greenfield,WI,1840101427
Middleton,WI,1840101719
Ontario,WI,1840101869
Muscoda,WI,1840101769
Browns Lake,WI,1840110618
Lake Arrowhead,WI,1840116692
Boyd,WI,1840101081
Lebanon,WI,1840116701
Platteville,WI,1840101929
Cudahy,WI,1840101228
Lime Ridge,WI,1840101608
Chelsea,WI,1840116647
Janesville,WI,1840101517
Abrams,WI,1840116632
French Island,WI,1840110345
Lauderdale Lakes,WI,1840116700
Mellen,WI,1840102760
Hayward,WI,1840101452
Dale,WI,1840116652
Lena,WI,1840101601
Colfax,WI,1840101197
Northport,WI,1840116441
North Freedom,WI,1840101825
Fontana-on-Geneva Lake,WI,1840102824
Hanover,WI,1840116679
La Valle,WI,1840101567
Watertown,WI,1840102273
Summit,WI,1840102828
Reserve,WI,1840110528
Mount Sterling,WI,1840101765
Whiting,WI,1840102322
Lake Wazeecha,WI,1840110416
Eagle River,WI,1840102742
Mercer,WI,1840116707
Oconto Falls,WI,1840101856
Minocqua,WI,1840116709
Marinette,WI,1840101677
Amberg,WI,1840116633
Ironton,WI,1840101508
Aniwa,WI,1840100967
Waterford,WI,1840102271
Shell Lake,WI,1840102094
Arpin,WI,1840100981
Shullsburg,WI,1840102110
Nichols,WI,1840101809
Ephraim,WI,1840101327
Juda,WI,1840116688
Springbrook,WI,1840102147
Ogdensburg,WI,1840101857
Big Falls,WI,1840101045
Grand View,WI,1840116675
Stockbridge,WI,1840102164
Collins,WI,1840116650
Oshkosh,WI,1840101877
Trego,WI,1840116731
Hobart,WI,1840108479
Loganville,WI,1840101628
Ashland,WI,1840100984
De Soto,WI,1840101246
Sheboygan Falls,WI,1840102091
Holmen,WI,1840101480
Hudson,WI,1840102804
Butler,WI,1840101124
Pine River,WI,1840116716
Wind Lake,WI,1840110692
Westby,WI,1840102309
Cornucopia,WI,1840116651
Pepin,WI,1840101901
Wiota,WI,1840102338
Portage,WI,1840101947
Lohrville,WI,1840101629
Butte des Morts,WI,1840116644
Fredonia,WI,1840101381
Holcombe,WI,1840116682
Eau Claire,WI,1840101294
Butternut,WI,1840101125
Superior,WI,1840102186
Deer Park,WI,1840102796
Gotham,WI,1840116673
Chetek,WI,1840101170
Merton,WI,1840101716
Mineral Point,WI,1840101734
Emerald,WI,1840116665
Schofield,WI,1840102079
Menasha,WI,1840101707
Elmwood,WI,1840101320
Arkansaw,WI,1840116635
Summit Lake,WI,1840116728
Fenwood,WI,1840101354
Waupun,WI,1840102279
Babcock,WI,1840116638
Mequon,WI,1840101711
Embarrass,WI,1840101323
De Pere,WI,1840101244
Waterloo,WI,1840102272
Nelsonville,WI,1840101783
Biron,WI,1840101053
Kendall,WI,1840101536
Markesan,WI,1840101679
Pewaukee,WI,1840102827
Sharon,WI,1840102087
Bayfield,WI,1840101018
Granton,WI,1840101418
Evansville,WI,1840101334
Townsend,WI,1840116730
Hartland,WI,1840101444
Neenah,WI,1840101779
Walworth,WI,1840102265
Lublin,WI,1840102758
Jim Falls,WI,1840116687
Francis Creek,WI,1840101375
Woodford,WI,1840116741
Roberts,WI,1840102811
Clear Lake,WI,1840101180
Cecil,WI,1840101154
Lake Wissota,WI,1840110418
Prairie du Chien,WI,1840101959
Dallas,WI,1840101237
Pulaski,WI,1840102821
Powers Lake,WI,1840110519
Alma Center,WI,1840100956
Lac du Flambeau,WI,1840110405
Little Round Lake,WI,1840110434
Pigeon Falls,WI,1840101914
Cedarburg,WI,1840101158
Shawano,WI,1840102088
Gilman,WI,1840101404
Fall Creek,WI,1840101344
Durand,WI,1840101279
Chief Lake,WI,1840110638
Dodge,WI,1840116657
Marshfield,WI,1840101683
Stoughton,WI,1840102170
Gillett,WI,1840101402
Wyocena,WI,1840102355
Denmark,WI,1840101255
Glendale,WI,1840101411
Birchwood,WI,1840101051
Waukau,WI,1840116736
Oconomowoc,WI,1840101853
Sister Bay,WI,1840102117
Lake Nebagamon,WI,1840101579
Melrose,WI,1840101704
St. Nazianz,WI,1840102062
Montfort,WI,1840101749
Bristol,WI,1840101096
Highland,WI,1840101464
Lake Wisconsin,WI,1840110417
Ellsworth,WI,1840101316
Hawkins,WI,1840101448
Richfield,WI,1840102001
Orfordville,WI,1840101873
Footville,WI,1840101364
Plain,WI,1840101926
Cashton,WI,1840101148
Waunakee,WI,1840102277
Mayville,WI,1840101696
Combined Locks,WI,1840101202
Bayside,WI,1840101019
Neshkoro,WI,1840101786
Unity,WI,1840102235
Windsor,WI,1840118769
Grafton,WI,1840101416
Baraboo,WI,1840101006
Ridgeway,WI,1840102007
Bloomfield,WI,1840118713
Onalaska,WI,1840101868
Almena,WI,1840100957
Odanah,WI,1840110492
Slinger,WI,1840102119
Fairwater,WI,1840101343
Lake Camelot,WI,1840116693
Belgium,WI,1840101029
Houlton,WI,1840116683
Tennyson,WI,1840102195
Ladysmith,WI,1840101571
Cedar Grove,WI,1840101156
Leopolis,WI,1840116438
Woodville,WI,1840102818
Lake Lorraine,WI,1840116695
Cleveland,WI,1840101183
Union Center,WI,1840102232
Gibbsville,WI,1840116668
Black Creek,WI,1840101054
Twin Lakes,WI,1840102227
South Wayne,WI,1840102130
Mukwonago,WI,1840101768
Thiensville,WI,1840102198
Stratford,WI,1840102171
Neosho,WI,1840101785
Amherst Junction,WI,1840100964
Kingston,WI,1840101546
Weston,WI,1840108286
Park Ridge,WI,1840101892
Palmyra,WI,1840101886
Dresser,WI,1840101272
Humbird,WI,1840116684
Kronenwetter,WI,1840108473
Bonduel,WI,1840101076
Whittlesey,WI,1840116739
Polonia,WI,1840116717
Lake Koshkonong,WI,1840110410
Westfield,WI,1840102310
Arbovale,WV,1840099283
Bruno,WV,1840116911
Summersville,WV,1840098542
Aurora,WV,1840116895
Oceana,WV,1840098380
Pinch,WV,1840109580
Roderfield,WV,1840116992
Poca,WV,1840100396
Berwind,WV,1840116901
Philippi,WV,1840098408
Pineville,WV,1840098418
Wellsburg,WV,1840100786
Maybeury,WV,1840116971
Farmington,WV,1840099740
Middleway,WV,1840116973
Shannondale,WV,1840116997
Welch,WV,1840100784
Williamstown,WV,1840100817
Hamlin,WV,1840098173
North Hills,WV,1840100930
Follansbee,WV,1840099761
West Milford,WV,1840100793
Granville,WV,1840098162
Hillsboro,WV,1840099128
Elizabeth,WV,1840098088
Hambleton,WV,1840099120
Kenova,WV,1840098228
West Union,WV,1840098594
Triadelphia,WV,1840100702
Middlebourne,WV,1840098332
Fairmont,WV,1840100915
West Logan,WV,1840100792
Mason,WV,1840098306
Rhodell,WV,1840098457
Inwood,WV,1840109860
Smithfield,WV,1840100589
Salt Rock,WV,1840116994
Jane Lew,WV,1840098211
Rand,WV,1840116988
Chattaroy,WV,1840109239
Greenview,WV,1840116947
Harrisville,WV,1840098176
Danville,WV,1840098058
Mannington,WV,1840098298
Princeton,WV,1840100418
Gilbert Creek,WV,1840109740
Tunnelton,WV,1840098566
Dailey,WV,1840116927
Enterprise,WV,1840108994
Red Jacket,WV,1840109640
Shrewsbury,WV,1840116999
Falling Waters,WV,1840116932
Pickens,WV,1840116983
Scarbro,WV,1840116996
Bluefield,WV,1840099405
Chesapeake,WV,1840099507
Belington,WV,1840097948
Beards Fork,WV,1840116898
Burnsville,WV,1840099454
Mabscott,WV,1840100135
Prince,WV,1840116984
Winfield,WV,1840100832
Peterstown,WV,1840099190
St. George,WV,1840099202
Apple Grove,WV,1840116894
Whitesville,WV,1840100808
Brandonville,WV,1840099424
Union,WV,1840098571
Moorefield,WV,1840098341
Tioga,WV,1840117003
Grant Town,WV,1840099838
Belle,WV,1840099352
Matewan,WV,1840098307
Bruceton Mills,WV,1840099445
Omar,WV,1840116979
Glenville,WV,1840098155
Wardensville,WV,1840099224
Spencer,WV,1840098528
Cross Lanes,WV,1840109305
Lubeck,WV,1840109978
Wiley Ford,WV,1840110268
Gassaway,WV,1840098143
Barrackville,WV,1840099329
Keyser,WV,1840098232
Brandywine,WV,1840116909
Womelsdorf,WV,1840110315
Verdunville,WV,1840117008
New Haven,WV,1840100281
Bolt,WV,1840116906
Wolf Summit,WV,1840117012
Bath,WV,1840108431
War,WV,1840100772
Helvetia,WV,1840116950
Hartford City,WV,1840098177
Mount Hope,WV,1840098347
Beech Bottom,WV,1840097944
Deep Water,WV,1840116928
Boomer,WV,1840116907
Burlington,WV,1840116914
Mullens,WV,1840098356
Gallipolis Ferry,WV,1840116936
Rowlesburg,WV,1840099200
Carpendale,WV,1840110311
Kingwood,WV,1840098238
Ellenboro,WV,1840098093
Sissonville,WV,1840110070
Franklin,WV,1840099111
Durbin,WV,1840099099
Switzer,WV,1840110136
Big Sandy,WV,1840116904
Athens,WV,1840097926
New Richmond,WV,1840116978
Handley,WV,1840099868
Glen Fork,WV,1840116941
Hinton,WV,1840099129
Albright,WV,1840099256
Carolina,WV,1840116915
Paden City,WV,1840100344
Iaeger,WV,1840098203
Springfield,WV,1840117001
Kopperston,WV,1840116965
Bartow,WV,1840116897
White Sulphur Springs,WV,1840100805
Man,WV,1840098296
Alderson,WV,1840097905
Hilltop,WV,1840116954
Comfort,WV,1840116921
Elk Garden,WV,1840098091
Wallace,WV,1840098585
Nettie,WV,1840116977
Twilight,WV,1840117004
Grantsville,WV,1840098161
Cairo,WV,1840097995
Bradley,WV,1840109167
Monaville,WV,1840116974
Blacksville,WV,1840099388
Ripley,WV,1840098465
Clendenin,WV,1840098025
Thurmond,WV,1840100696
Charleston,WV,1840100875
Bradshaw,WV,1840097975
Flemington,WV,1840099754
Holden,WV,1840109832
Gauley Bridge,WV,1840099799
Milton,WV,1840098338
Cowen,WV,1840099562
Vienna,WV,1840100751
Sophia,WV,1840100598
Capon Bridge,WV,1840098005
Prosperity,WV,1840109620
Martinsburg,WV,1840098305
Tornado,WV,1840110156
Hometown,WV,1840116955
Mount Gay-Shamrock,WV,1840109432
Madison,WV,1840098295
St. Albans,WV,1840100523
Shinnston,WV,1840100565
Fairview,WV,1840098108
Sand Fork,WV,1840098490
Kermit,WV,1840098229
Page,WV,1840116980
Mill Creek,WV,1840099165
Falling Spring,WV,1840099109
Bayard,WV,1840099336
Westover,WV,1840100799
Boaz,WV,1840109160
Masontown,WV,1840100171
Benwood,WV,1840099360
Washington,WV,1840110212
Beaver,WV,1840109125
Pax,WV,1840100358
New Martinsville,WV,1840098363
Stanaford,WV,1840110117
Jefferson,WV,1840116960
Rainelle,WV,1840100433
Kimberly,WV,1840116962
Helen,WV,1840116949
Justice,WV,1840116961
Moundsville,WV,1840098345
MacArthur,WV,1840109986
Fairlea,WV,1840109008
Clay,WV,1840098021
Beverly,WV,1840099374
Sutton,WV,1840100666
Dunbar,WV,1840098077
Reedsville,WV,1840098455
Vivian,WV,1840117009
Oakvale,WV,1840099182
Pullman,WV,1840100425
Lost Creek,WV,1840100118
Matheny,WV,1840116970
Raysal,WV,1840116989
Mallory,WV,1840109993
Salem,WV,1840098487
Flatwoods,WV,1840098121
Pea Ridge,WV,1840109562
Parsons,WV,1840100354
Glen Dale,WV,1840110307
Crumpler,WV,1840116925
Cameron,WV,1840097999
Gary,WV,1840099793
Lesage,WV,1840116968
Waverly,WV,1840117010
Reader,WV,1840116990
Marlinton,WV,1840099161
Bridgeport,WV,1840097980
Beckley,WV,1840099345
West Liberty,WV,1840100791
Huttonsville,WV,1840099138
Quinwood,WV,1840100429
Hico,WV,1840116953
Anawalt,WV,1840097913
Racine,WV,1840116987
Idamay,WV,1840116957
Cass,WV,1840116916
Barboursville,WV,1840099325
Rossmore,WV,1840116993
Shenandoah Junction,WV,1840116998
West Hamlin,WV,1840098593
Paw Paw,WV,1840098396
Valley Bend,WV,1840117005
Petersburg,WV,1840100369
Henderson,WV,1840099899
Piney View,WV,1840109587
Ranson,WV,1840100925
Green Bank,WV,1840116945
Auburn,WV,1840099305
Logan,WV,1840098276
Marmet,WV,1840098303
Chapmanville,WV,1840098013
Accoville,WV,1840116892
Green Spring,WV,1840116946
Matoaka,WV,1840098308
Eleanor,WV,1840098087
Powellton,WV,1840109614
Sylvester,WV,1840100675
Pine Grove,WV,1840098415
Belmont,WV,1840099354
Ronceverte,WV,1840098475
Hundred,WV,1840098201
Piedmont,WV,1840100375
Smithers,WV,1840098521
Newell,WV,1840109464
Mitchell Heights,WV,1840100230
Harman,WV,1840099122
Harts,WV,1840109798
Bartley,WV,1840116896
Pennsboro,WV,1840098403
Valley Grove,WV,1840100737
Chester,WV,1840098015
Coal Fork,WV,1840109268
Lewisburg,WV,1840098258
Thomas,WV,1840100691
Charles Town,WV,1840099501
Big Creek,WV,1840116903
Wayne,WV,1840098589
South Charleston,WV,1840100600
Anmoore,WV,1840097915
Brenton,WV,1840116910
Glen Ferris,WV,1840116940
Wheeling,WV,1840098598
Harpers Ferry,WV,1840100924
Bethlehem,WV,1840097956
Eccles,WV,1840116931
Bethany,WV,1840099369
Meadow Bridge,WV,1840098322
Lashmeet,WV,1840116966
Pleasant Valley,WV,1840100388
Glen White,WV,1840116943
Mount Carbon,WV,1840116975
Leon,WV,1840098254
Newburg,WV,1840100286
Bolivar,WV,1840100866
Morgantown,WV,1840100245
Henlawson,WV,1840116951
Century,WV,1840116917
Kistler,WV,1840116964
Northfork,WV,1840098373
Cucumber,WV,1840116926
Teays Valley,WV,1840110140
Corinne,WV,1840116922
Lester,WV,1840100085
Bancroft,WV,1840097933
Robinette,WV,1840116991
Clarksburg,WV,1840098020
Windsor Heights,WV,1840100929
Glasgow,WV,1840099816
Buckhannon,WV,1840097985
Clearview,WV,1840098024
Bramwell,WV,1840097978
Cedar Grove,WV,1840098008
Delbarton,WV,1840098062
Blennerhassett,WV,1840109154
Brookhaven,WV,1840109183
Chauncey,WV,1840116919
Junior,WV,1840100003
Parcoal,WV,1840100349
Bluewell,WV,1840116425
Whitmer,WV,1840117011
Lumberport,WV,1840098288
Rupert,WV,1840098480
East Dailey,WV,1840116930
Belva,WV,1840116899
Fayetteville,WV,1840098111
Buffalo,WV,1840097986
Glen Jean,WV,1840116942
Friendly,WV,1840099778
Crum,WV,1840116924
Monongah,WV,1840100237
Hepzibah,WV,1840116952
Birch River,WV,1840116905
Stonewood,WV,1840100637
Ghent,WV,1840116938
Cheat Lake,WV,1840109240
Hedgesville,WV,1840099895
Reedy,WV,1840098456
Oak Hill,WV,1840098377
Big Chimney,WV,1840116902
Lavalette,WV,1840116967
Elkview,WV,1840108983
Charlton Heights,WV,1840116918
Shady Spring,WV,1840110051
Point Pleasant,WV,1840100398
Worthington,WV,1840100844
Itmann,WV,1840116958
Ravenswood,WV,1840100439
Dixie,WV,1840116929
Fort Gay,WV,1840099763
Mineralwells,WV,1840109411
Huntington,WV,1840098202
Culloden,WV,1840109311
Frank,WV,1840116935
Despard,WV,1840109330
Davis,WV,1840099092
Covel,WV,1840116923
East Bank,WV,1840099675
Nitro,WV,1840100297
Weirton,WV,1840100782
Camden-on-Gauley,WV,1840110310
Terra Alta,WV,1840098556
Huntersville,WV,1840116956
Williamson,WV,1840098609
Stollings,WV,1840117002
Pratt,WV,1840100411
Parkersburg,WV,1840098394
Montgomery,WV,1840100241
Pentress,WV,1840116982
Spelter,WV,1840117000
Ceredo,WV,1840098011
Cassville,WV,1840109217
Littleton,WV,1840116969
Crab Orchard,WV,1840109294
Prichard,WV,1840116985
Pageton,WV,1840116981
Amherstdale,WV,1840116893
New Cumberland,WV,1840100279
Ansted,WV,1840097917
Shepherdstown,WV,1840098508
Craigsville,WV,1840109297
Bowden,WV,1840116908
Alum Creek,WV,1840109071
Chelyan,WV,1840116920
Richwood,WV,1840100462
Gilbert,WV,1840098146
Daniels,WV,1840109320
Neibert,WV,1840116976
Hooverson Heights,WV,1840109841
Bergoo,WV,1840116900
Kimball,WV,1840098235
Rachel,WV,1840116986
Ridgeley,WV,1840100467
Hendricks,WV,1840099900
Elkins,WV,1840099103
Nutter Fort,WV,1840100309
Grafton,WV,1840099836
Kincaid,WV,1840116963
Fort Ashby,WV,1840109044
Star City,WV,1840100625
McConnell,WV,1840116972
Gypsy,WV,1840116948
Galloway,WV,1840116937
Montcalm,WV,1840109417
Hurricane,WV,1840099944
Keystone,WV,1840100026
Valley Head,WV,1840117006
White Hall,WV,1840100806
Great Cacapon,WV,1840116944
McMechen,WV,1840098318
St. Marys,WV,1840099203
Van,WV,1840117007
Coal City,WV,1840109267
Sarah Ann,WV,1840116995
Bud,WV,1840116913
Falls View,WV,1840116933
Addison,WV,1840110308
Romney,WV,1840100916
Weston,WV,1840098595
Sistersville,WV,1840099208
Jacksonburg,WV,1840116959
Fenwick,WV,1840116934
Rivesville,WV,1840098467
Davy,WV,1840098059
Montrose,WV,1840100243
Brush Fork,WV,1840116912
Paauilo,HI,1840113690
Discovery Harbour,HI,1840118159
Haena,HI,1840114881
Ualapue,HI,1840114894
Waikane,HI,1840113713
Kapalua,HI,1840113653
Nanakuli,HI,1840113685
Puhi,HI,1840113702
West Loch Estate,HI,1840114898
Ewa Gentry,HI,1840108401
Keaau,HI,1840113657
Puako,HI,1840113701
Hauula,HI,1840113623
Omao,HI,1840113688
Makakilo,HI,1840113677
Schofield Barracks,HI,1840113706
